sentence,ner
"Këto mbledhje ishin të kryesuara nga Hasan Prishtina dhe Bajram Curri .",O O O O O O B-PER I-PER O B-PER I-PER O
"Kimi Räikkönen",B-PER I-PER
"Humba e tyre më e rëndë është regjistruar në ligë në sezonin 1922-93 , duke humbur 8-0 ndaj Bolognas .",O O O O O O O O O O O O O O O O O O B-ORG O
"Austria",B-LOC
"Australia -",B-LOC O
"Monako -",B-LOC O
"Brunei",B-LOC
"Real Madrid C.F .",B-ORG I-ORG I-ORG I-ORG
"Rexhep Meidani ( 1997–2002 )",B-PER I-PER O O O
"RIDREJTO Cristina Fernández de Kirchner",O B-PER I-PER I-PER I-PER
"Belgjika -",B-LOC O
"Felipe Massa",B-PER I-PER
"Konfederata Gjermane ( 1815–1866 )",B-ORG I-ORG O O O
"President - Hamid Karzai ( 2001–sot )",O O B-PER I-PER O O O
"Violeta Manushi ... Gjyshja",B-PER I-PER O O
"Ekuacioni i valës elektromagnetike",B-ORG I-ORG I-ORG I-ORG
"Eintracht Frankfurt ( 1 )",B-ORG I-ORG O O O
"Ka mbaruar fakultetin e gazetarisë në Tiranë në vitet 73 .",O O O O O O B-LOC O O O O
"Universiteti i Edinburgut",B-ORG I-ORG I-ORG
"RIDREJTO Juventus F.C .",O B-ORG I-ORG I-ORG
"Ai e përfundoi turnamentin me 2 Gola në 3 ndeshje pasi Suedia u eleminua që në fazën e grupeve .",O O O O O O O O O O O B-ORG O O O O O O O O
"RIDREJTO Mirza Nasir Ahmet",O B-PER I-PER I-PER
"Kosta Rika -",B-LOC I-LOC O
"Racing de Santander",B-ORG I-ORG I-ORG
"Helmut Schmidt ( 1974–1982 )",B-PER I-PER O O O
"Siegfried & Roy",B-PER I-PER I-PER
"Hamdi Salihi",B-PER I-PER
"RIDREJTO Akademia letoneze e Shkencave",O B-ORG I-ORG I-ORG I-ORG
"Lech Kaczyński ( 2005–2010 )",B-PER I-PER O O O
"Kryeministër – David Lloyd George ( 1916–1922 )",O O B-PER I-PER I-PER O O O
"Ai e nisi karrierën duke lozur me The Yardbirds , në të njëjtin grup ku kitaristat Eric Clapton dhe Jimmy Page kan lozur .",O O O O O O O B-ORG I-ORG O O O O O O O B-PER I-PER O B-PER I-PER O O O
"KF Tirana",B-ORG I-ORG
"Hämeenlinna ( 67,577 )",B-LOC O O O
"Fenerbahçe S.K .",B-ORG I-ORG I-ORG
"Akademia e Shkencave e Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG
"Giancarlo Fisichella",B-PER I-PER
"Kryeministër - Josip Broz Tito ( 1945–1963 )",O O B-PER I-PER I-PER O O O
"Sao Tome dhe Principe",B-LOC I-LOC I-LOC I-LOC
"Suedia -",B-LOC O
"Panamaja -",B-LOC O
"Mali i Zi -",B-LOC I-LOC I-LOC O
"Izraeli",B-LOC
"Dmitry Medvedev ( 2008–2012 )",B-PER I-PER O O O
"The Wörld is Yours",B-ORG I-ORG I-ORG I-ORG
"2004",B-LOC
"FC Barcelona 'Titulli i 1 ( i parë ) i klubit",B-ORG I-ORG O O O O O O O O O
"Tottenham Hotspur F.C .",B-ORG I-ORG I-ORG I-ORG
"Indonezia",B-LOC
"Kryeministër - Per Albin Hansson ( 1936–1946 )",O O B-PER I-PER I-PER O O O
"Cigalazade Yusuf Sinan Pascha ( 1545–1605 )",B-PER I-PER I-PER I-PER O O O
"Danimarka –",B-LOC O
"Brazili -",B-LOC O
"KH Kastrioti ( seniorë-meshkujt ) ,",B-ORG I-ORG O O O O
"RIDREJTO Muhamed Er Razi",O B-PER I-PER I-PER
"Racing de Santander",B-ORG I-ORG I-ORG
"Nicolae Ceauşescu ( 1965–1989 )",B-PER I-PER O O O
"Pirro i Epirit",B-PER I-PER I-PER
"Kryeministër - Kostas Karamanlis ( 2004–2009 )",O O B-PER I-PER O O O
"Suedia -",B-LOC O
"Italia",B-LOC
"RIDREJTO Stacioni Qendor Umeå",O B-ORG I-ORG I-ORG
"Drita Pelingu ... bashkëshortja e Kasemit",B-PER I-PER O O O O
"RIDREJTO The Wörld is Yours",O B-ORG I-ORG I-ORG I-ORG
"Banka Qendrore e Kosovës",B-ORG I-ORG I-ORG I-ORG
"Administrata Kombëtare Aeronautike Hapësinore Amerikane",B-ORG I-ORG I-ORG I-ORG I-ORG
"==Beteja e Preshevës me rrethinë",O O B-LOC O O
"Edward Heath ( 1970–1974 )",B-PER I-PER O O O
"Rusia –",B-LOC O
"Guajana",B-LOC
"Kancelar - Helmut Schmidt ( 1974–1982 )",O O B-PER I-PER O O O
"Emri i djalit nuk përmendet në letër , por ka mundësi të ketë qenë më i madhi nga djemtë e Gjonit , Stanishi .",O O O O O O O O O O O O O O O O O O O O B-PER O O O
"Juan Manuel Fangio",B-PER I-PER I-PER
"Jeton një jetë të thjeshtë në qytetin e Oklahoma së bashku me nënën e tij .",O O O O O O O O B-LOC O O O O O O O
"Bosnja dhe Hercegovina",B-LOC I-LOC I-LOC
"Me and My Guitar",B-ORG I-ORG I-ORG I-ORG
"Alosno e përfundoi sezonin në vendin e tretë , me pikë të barabarta me shokun e skuadrës Lewis Hamilton dhe 1 pikë më pak se Kimi Räikkönen që ishte fituesi i kapionatit .",O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O B-PER I-PER O O O O O O
"Alberto Ascari",B-PER I-PER
"RIDREJTO Konsorciumi i World Wide Web",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Monark - Norodom Sihanouk , Mbreti i Kamboxhias ( 1993–2004 )",O O B-PER I-PER O O O O O O O
"Argjentina -",B-LOC O
"Belgjika -",B-LOC O
"*Mbreti Nikolla I ( 1910–1918 )",O B-ORG I-ORG O O O
"Shteti i Gjon Kastriotit",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Lufta në Ish Republikën Jugosllave të Maqedonisë në 2001",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Italia",B-LOC
"Në Seria A ka zhvilluar 170 ndeshje dhe ka shënuar 68 gola .",O B-ORG I-ORG O O O O O O O O O O
"Álvaro Arbeloa ( UEFA Euro 2008 )",B-PER I-PER O B-ORG I-ORG I-ORG O
"FK Kukësi",B-ORG I-ORG
"Idrisi u lind në Babiloni .",O O O O B-LOC O
"Uzbekistani",B-LOC
"Robin van Persie",B-PER I-PER I-PER
"Sot , kjo ndërtesë njihet si Kishë-Xhamia .",O O O O O O B-ORG O
"Andorra",B-LOC
"Ekuacioni i valës elektromagnetike",B-ORG I-ORG I-ORG I-ORG
"President - Richard von Weizsäcker ( 1984–1994 )",O O B-PER I-PER I-PER O O O
"1986 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Aktualisht luan në La Liga .",O O O B-ORG I-ORG O
"Një vit më vonë , ai do të pranohet anëtar i Partisë Komuniste Shqiptare .",O O O O O O O O O O O B-ORG I-ORG I-ORG O
"Bolivia -",B-LOC O
"Vesanto ( 2,386 )",B-LOC O O O
"President - Ali Abdullah Saleh ( 1978–2012 )",O O B-PER I-PER I-PER O O O
"RIDREJTO Festivali Evropian i Këngës për Fëmijë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Njësitë administrative të Bjellorusisë",B-ORG I-ORG I-ORG I-ORG
"Presidenti - Gerald Ford ( 1974–1977 )",O O B-PER I-PER O O O
"Japonia -",B-LOC O
"Presidenti - Franklin D. Roosevelt ( 1933–1945 )",O O B-PER I-PER I-PER O O O
"Black Sabbath",B-ORG I-ORG
"Ajo është kryeqyteti i Toskanës dhe Provincës së Firencës .",O O O O B-LOC O B-LOC I-LOC I-LOC O
"Kryeministër – Winston Churchill ( 1940–1945 )",O O B-PER I-PER O O O
"Real Madrid C.F .",B-ORG I-ORG I-ORG I-ORG
"President - Hosni Mubarak ( 1981–2011 )",O O B-PER I-PER O O O
"AC / DC",B-ORG I-ORG I-ORG
"Roy Chipolina",B-PER I-PER
"Katari",B-LOC
"RIDREJTO Ebu Rejhan el Biruni",O B-ORG I-ORG I-ORG I-ORG
"Është zgjedhur dy herë deputet i Kuvendit të Shqipërisë .",O O O O O O B-ORG I-ORG I-ORG O
"RIDREJTO Fazil Ahmed Pashë Qyprilliu",O B-PER I-PER I-PER I-PER
"1953",B-ORG
"Kryeministër – Tony Blair ( 1997–2007 )",O O B-PER I-PER O O O
"Sllovakia -",B-LOC O
"Greqia -",B-LOC O
"Vietnami",B-LOC
"Izraeli është i pari ( dhe aktualisht i vetmi ) shtet jo-evropian që i është dhënë anëtarësimi i plotë .",B-LOC O O O O O O O O O O O O O O O O O O O
"Rusia -",B-LOC O
"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
"Bolivia -",B-LOC O
"Irlanda",B-LOC
"Meksika -",B-LOC O
"Studimi i kryer nga kompania Vipnet360 përfshiu rrjetet sociale Facebook , Twitter dhe YouTube .",O O O O O O O O O B-ORG O B-ORG O B-ORG O
"Ai e konfirmoi besimin e portugezit pas dy golave të shënuar në fitoren 6–2 kundër Dinamo Zagreb .",O O O O O O O O O O O O O O O B-ORG I-ORG O
"RIDREJTO Ebu Rejhan el Biruni",O B-ORG I-ORG I-ORG I-ORG
"Nepali -",B-LOC O
"RIDREJTO Fejzi bej Alizoti",O B-PER I-PER I-PER
"Underworld",B-ORG
"KF Tirana",B-ORG I-ORG
"Juan Manuel Fangio - 4'25.5",B-PER I-PER I-PER O O
"Kryeministër – Margaret Thatcher ( 1979–1990 )",O O B-PER I-PER O O O
"Maroku",B-LOC
"RIDREJTO Lufta shqiptaro-veneciane ( 1447-1448 )",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Spanja — Portugalia",B-LOC O B-LOC
"Kancelar - Adolf Hitler ( 1933–1945 )",O O B-PER I-PER O O O
"RIDREJTO Trinidadi dhe Tobagoja",O B-ORG I-ORG I-ORG
"RIDREJTO William C. Dement",O B-PER I-PER I-PER
"KS Teuta",B-ORG I-ORG
"Gjatë viteve ‘30-’40 ai bëhet i njohur me shkrimet në revistat Hylli i Dritës” , “Drini” , “Vatra shqiptare” , etj .",O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O
"Kryetari i Shtetit - Giorgio Napolitano ( 2006–sot )",O O O O B-PER I-PER O O O
"Filipinet",B-LOC
"Kryetari i Shtetit - Francisco Franco , Lideri Ushtarak , President dhe Kryeministër ( 1939–1975 )",O O O O B-PER I-PER O O O O O O O O O O
"Italia",B-LOC
"Nigeri",B-LOC
"Panamaja",B-LOC
"Në aspektin teknik të prodhimit të diskut , ndryshimi kryesor mes tyre ka të bëjë me thellësinë në të cilën gjendet shtresa e ruajtjes së informacionit në diskun DVD .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"AC / DC",B-ORG I-ORG I-ORG
"Themeluese dhe promovuese e rrymës filozofike të Objektivizmit .",O O O O O O O B-ORG O
"Zëri i Pensionistit",B-ORG I-ORG I-ORG
"19-të , për shkak të mizorive të Ali pashë Tepelenës .",O O O O O O O B-ORG I-ORG I-ORG O
"Atlético Madrid",B-ORG I-ORG
"Grenada",B-LOC
"Letonia",B-LOC
"Vatikani",B-LOC
"RIDREJTO Ekonomia e Ish Republikës Jugosllave e Maqedonisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Henry Ian Cusick për Lost",B-PER I-PER I-PER O B-ORG
"RIDREJTO Bajaziti i II",O B-PER I-PER I-PER
"Metropolis Pt. 2 : Scenes from a Memory",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Njësia administrative Paskuqan",O B-LOC I-LOC I-LOC
"David Coulthard",B-PER I-PER
"Kryetari i Shtetit - Mao Zedong ( 1949–1959 )",O O O O B-PER I-PER O O O
"Havzi Nela u shqua për jetën e veprimtarinë e tij politike , arsimore e shoqërore .",B-PER I-PER O O O O O O O O O O O O O O
"25px]] Juan Pablo Montoya",O B-PER I-PER I-PER
"Francisco Franco ( 1939–1973 )",B-PER I-PER O O O
"Në këtë garë rivalët e tij për titull nuk arritën të merrnin asnjë pikë , përveç Massës .",O O O O O O O O O O O O O O O O B-PER O
"RIDREJTO Indeksi i zhvillimit njerëzor",O B-ORG I-ORG I-ORG I-ORG
"Bangladeshi",B-LOC
"Një ndërhyrje e Roshit ndaj Coentrãos detyron gjyqtarin kryesor francez të nxjerrë shumë shpejt kartonin e verdhë , që në minutën e tretë .",O O O B-PER O B-PER O O O O O O O O O O O O O O O O O O
"Despotati i Artës",B-ORG I-ORG I-ORG
"Chris Rock si Tregimtari .",B-PER I-PER O O O
"Sporti shqiptar ( gazetë )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Nicolas Sarkozy ( 2007–2012 )",B-PER I-PER O O O
"me sipërfaqe është vend i vogël , më i vogël se Shqipëria për 2,6 herë .",O O O O O O O O O O O B-LOC O O O O
"Ace of Spades",B-ORG I-ORG I-ORG
"Jordan Rudess",B-PER I-PER
"Austria",B-LOC
"Luletogëza e verdhë",B-LOC I-LOC I-LOC
"Kimi Räikkönen",B-PER I-PER
"Kryetari i Shtetit - Josip Broz Tito ( 1953–1980 )",O O O O B-PER I-PER I-PER O O O
"Jordania",B-LOC
"RIDREJTO Muamer el Gadafi",O B-PER I-PER I-PER
"Kryetari i Shtetit - Carlo Azeglio Ciampi ( 1999–2006 )",O O O O B-PER I-PER I-PER O O O
"RIDREJTO Njësia administrative Dajç ( Lezhë )",O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Alberto Ascari",B-PER I-PER
"Irani -",B-LOC O
"KF Tirana",B-ORG I-ORG
"President - Václav Havel ( 1993–2003 )",O O B-PER I-PER O O O
"Kënga fituese Larg urrejtjes , kënduar nga Elsa Lila .",O O O O O O O B-PER I-PER O
"Heikki Kovalainen",B-PER I-PER
"Libia",B-LOC
"Bee – 2:59",B-ORG O O
"Organizata Botërore e Shëndetësisë",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Pirro i Epirit",O B-PER I-PER I-PER
"*Monark - vakant , Dalai Lama ( 1933–1939 )",O O O O B-PER I-PER O O O
"RIDREJTO Njësia administrative Topojan",O B-LOC I-LOC I-LOC
"Greqia -",B-LOC O
"RIDREJTO Ebu Talib ibn Abdylmutalib",O B-ORG I-ORG I-ORG I-ORG
"Vetëm tre ditë më vonë , ai bëri një performancë të shkëlqyer kundër Deportivo La Coruñas , pasi ai shënoi një gol dhe dhuroi tre assista në fitoren 4–2 në shtëpi .",O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
"Siera Leone",B-LOC I-LOC
"Çekosllovakia",B-LOC
"Kryeministër - José María Aznar ( 1996–2004 )",O O B-PER I-PER I-PER O O O
"RIDREJTO Ebu Rejhan el Biruni",O B-ORG I-ORG I-ORG I-ORG
"Bosnja dhe Hercegovina",B-LOC I-LOC I-LOC
"Ai shënoi edhe golin e tretë në fitoren 3–2 kundër Queens Park Rangers .",O O O O O O O O O O B-ORG I-ORG I-ORG O
"RIDREJTO Orahi ( Nagoriç i Vjetër )",O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Në kohën e Dioklecianit , shek .",O O O B-PER O O O
"RIDREJTO Ciganët ( Telenovelë )",O B-ORG I-ORG I-ORG I-ORG
"President - Richard von Weizsäcker ( 1984–1994 )",O O B-PER I-PER I-PER O O O
"Fernando Alonso",B-PER I-PER
"Lost and Forgotten",B-ORG I-ORG I-ORG
"Salat-i ( ose namazi , të falurit pesë herë në ditë )",B-ORG O O O O O O O O O O O
"Popolo della libertà ( Populli i lirise )",B-ORG I-ORG I-ORG O O O O O
"Monark - Elizabeth II , Mbretëresha e Tuvalut ( 1978–sot )",O O B-PER I-PER O O O O O O O
"Por si pioner luajti per Rudarin qe sot thirret Trepça'89",O O O O O O O O O B-ORG
"1962 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Abdullah ibn Mesud",O B-PER I-PER I-PER
"Kryeministër - Otto von Bismarck ( 1862–1873 )",O O B-PER I-PER I-PER O O O
"Mauritania",B-LOC
"Mauritiusi",B-LOC
"Përfaqëson një entitet të vetëm , njësi e numërimit ose matjes .",O O O O O O B-ORG O O O O O
"Alfa Romeo",B-ORG I-ORG
"Angola",B-LOC
"Grenada",B-LOC
"Shekulli ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Pashko Vasa , shkrimtar shqiptar .",B-PER I-PER O O O O
"Kryeministër - Fidel Castro ( 1959–2008 )",O O B-PER I-PER O O O
"Siria -",B-LOC O
"Bangladeshi",B-LOC
"( Për shërbimin në Afrikë dhe në Shqipëri shih më poshtë ) .",O O O O B-LOC O O B-LOC O O O O O
"Kirkkonummi ( Kyrkslätt )",B-LOC O O O
"Momentalisht zëvendësohet nga TMK .",O O O B-ORG O
"Kisha Ortodokse Autoqefale e Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG
"ishte sezoni i organizuar nga National Basketball Association , sezoni filloi më dhe mbaroi më .",O O O O O B-ORG I-ORG I-ORG O O O O O O O O
"Konstandini i Madh",B-PER I-PER I-PER
"RIDREJTO Akademia letoneze e Shkencave",O B-ORG I-ORG I-ORG I-ORG
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"Oops ! ... I did it again",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Universiteti i Princeton",O B-ORG I-ORG I-ORG
"Lesoto",B-LOC
"Teodor I Muzaka ( 1372-1389 )",B-PER I-PER I-PER O O O
"Momentalisht ai është trajner në sektorin e të rijëve të AC Milan Primavera .",O O O O O O O O O O B-ORG I-ORG I-ORG O
"Family Guy ( — / — )",B-ORG I-ORG O O O O O
"RIDREJTO Shpella e Gadimës",O B-ORG I-ORG I-ORG
"Kryetari i Shtetit - Francisco Franco , Lideri Ushtarak , President dhe Kryeministër ( 1939–1975 )",O O O O B-PER I-PER O O O O O O O O O O
"Guinea Ekuatoriale",B-LOC I-LOC
"Etiopia -",B-LOC O
"RIDREJTO Ebu Rejhan el Biruni",O B-ORG I-ORG I-ORG I-ORG
"Shqipëria krijon sistemin bankar .",B-LOC O O B-ORG O
"Kosta Rika -",B-LOC I-LOC O
"Kosta Rika -",B-LOC I-LOC O
"The Wharton School",B-ORG I-ORG I-ORG
"Andorra -",B-LOC O
"RIDREJTO Baba ( dramë )",O B-ORG I-ORG I-ORG I-ORG
"Ai luajti në të gjitha ndeshjet në këtë kompedicion ku në fazën e grupeve pësoi vetëm dy gola kundër Italisë .",O O O O O O O O O O O O O O O O O O O B-ORG O
"Janë kualifikuar përsëri në La Liga me ndeshje shtesë",O O O O B-ORG I-ORG O O O
"Juan Manuel Fangio",B-PER I-PER I-PER
"Greqia -",B-LOC O
"Prusia –",B-LOC O
"Ishujt e Virgjër Britanikë",B-LOC I-LOC I-LOC I-LOC
"Kina -",B-LOC O
"Kampioni i parë i La Ligas",O O O O B-ORG I-ORG
"Presidenti - Fidel Castro ( 1976–2008 )",O O B-PER I-PER O O O
"RIDREJTO Partia Republikane e Shqipërisë",O B-ORG I-ORG I-ORG I-ORG
"Ridrejto Katedralja e Shën Shtjefnit",O B-ORG I-ORG I-ORG I-ORG
"Ata ranë në çerek–finale me Schalke 04 ku Zikaltrit u eleminuan me rezultatin e përgjithshëm 7–3 .",O O O O O B-ORG I-ORG O O O O O O O O O O
"Euphorbia polychroma",B-LOC I-LOC
"Alfa Romeo",B-ORG I-ORG
"RIDREJTO Waterloo ( këngë )",O B-ORG I-ORG I-ORG I-ORG
"30px]] Forcat tokësore të SHBA",O B-ORG I-ORG I-ORG I-ORG
"Pjetër Arbnori , politikan shqiptar ( pas vdekjes )",B-PER I-PER O O O O O O O
"Shtetet e Bashkuara të Amerikës –",B-LOC I-LOC I-LOC I-LOC I-LOC O
"Accidentally in Love",B-ORG I-ORG I-ORG
"Rrëfenjë me ndërkombëtarë roman me Autor Ylljet Aliçka .",O O O O O O B-PER I-PER O
"Portugalia –",B-LOC O
"Kryeministër - Philippe Pétain ( 1940–1942 )",O O B-PER I-PER O O O
"Përmban portretin e Skënderbeut Është i punuar në ar .",O O O B-PER O O O O O O
"Ruanda",B-LOC
"Malta",B-LOC
"RIDREJTO Mirza Masrur Ahmet",O B-PER I-PER I-PER
"Mr. Mister",B-ORG I-ORG
"Danimarka –",B-LOC O
"Për këtë muaj Hilë Gjeçi në fletoren e tij shkruan se populli thotë uj kam .",O O O B-PER I-PER O O O O O O O O O O O
"Dhimitër Progoni ( 1208–1216 )",B-PER I-PER O O O
"Monark - Papa Benedikti XVI ( 2005–2013 )",O O B-PER I-PER I-PER O O O
"Sot ai është ekspozuar në një nga sallat e Muzeut Historik Kombëtar .",O O O O O O O O O B-ORG I-ORG I-ORG O
"Ajo është gruaja e dytë që drejton MI5 .",O O O O O O O B-ORG O
"RIDREJTO Aleanca Kuq e Zi",O B-ORG I-ORG I-ORG I-ORG
"Nina Simone at Newport",B-ORG I-ORG I-ORG I-ORG
"Ushtria Çlirimtare e Kosovës",B-ORG I-ORG I-ORG I-ORG
"Perandoria Osmane",B-LOC I-LOC
"Birmania",B-ORG
"Katari",B-LOC
"Në të dy ai është një lloj i paafti për të qenë njeri social në Harvard , i cili nuk mund të lidhë një fjali bashkë .",O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O
"në Arabinë Saudite ose në Iran .",O B-LOC I-LOC O O B-LOC O
"RIDREJTO 2014 FIFA Kupa e Botës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Andorra",B-LOC
"Rubens Barrichello",B-PER I-PER
"KS Besa",B-ORG I-ORG
"Në kushtet e pushtimit të Kosovës nga Jugosllavia , shkollat me gjuhë mësimi shqipen qenë krejtësisht të ndaluara .",O O O O O B-LOC O B-LOC O O O O O O O O O O O
"Belgjika -",B-LOC O
"Zyra Kombëtare e Njoftimeve Amerikane",B-ORG I-ORG I-ORG I-ORG I-ORG
"Hondurasi -",B-LOC O
"Falling into Infinity",B-ORG I-ORG I-ORG
"RIDREJTO Zëri i Popullit",O B-ORG I-ORG I-ORG
"Kostaq Kota ( 1936–1939 )",B-PER I-PER O O O
"Belgjika -",B-LOC O
"RIDREJTO Katedralja e Frajburgut",O B-ORG I-ORG I-ORG
"Ramush Haradinaj ( 2004–2005 )",B-PER I-PER O O O
"PSV Eindhoven",B-ORG I-ORG
"Iraku",B-LOC
"Ernesto Che Guevara",B-PER I-PER I-PER
"Viçita është selia e qarkut e Seduik .",O O O O O O B-LOC O
"Álvaro Arbeloa",B-PER I-PER
"Kryeqëndra e kantonit është Toulon .",O O O O B-LOC O
"President - Franz Jonas ( 1965–1974 )",O O B-PER I-PER O O O
"Prania e Sinës në fushë e ndihmoi Shqipërinë që të mos pësonte edhe golin e pestë .",O O O O O O O B-ORG O O O O O O O O O
"Presidenti - Franklin D. Roosevelt ( 1933–1945 )",O O B-PER I-PER I-PER O O O
"Kryeministër - Francisco Franco ( 1939–1973 )",O O B-PER I-PER O O O
"South Park ( 1997- ) .",B-ORG I-ORG O O O O
"Nigeria",B-LOC
"Suedia –",B-LOC O
"Sevilla FC 'Titulli i 1 ( i parë ) i klubit",B-ORG I-ORG O O O O O O O O O
"=== Qarku i Vlorës ===",O B-LOC I-LOC I-LOC O
"Kombëtarja letoneze e futbollit",B-ORG I-ORG I-ORG I-ORG
"Në fund të sezonit , ai u rikthye tek shteti i tij për të luajtur me Tiranën .",O O O O O O O O O O O O O O O O B-ORG O
"Kombëtarja turke e futbollit",B-ORG I-ORG I-ORG I-ORG
"Kryengritjet antiosmane në Shqipëri ( vitet 1430 )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Jakov Xoxa , shkrimtar shqiptar ( i cili ka marrë Fierzën si vendngjarje në disa nga veprat e tij )",B-PER I-PER O O O O O O O O O O O O O O O O O O
"Kryeministër - Carl Gustaf Ekman ( 1926–1928 )",O O B-PER I-PER I-PER O O O
"Kombëtarja zvicerane e futbollit",B-ORG I-ORG I-ORG I-ORG
"Universidade Federal de Minas Gerais",B-ORG I-ORG I-ORG I-ORG I-ORG
"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
"RIDREJTO Njësia administrative Qendër ( Devoll )",O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Jean Chrétien ( 1993–2003 )",B-PER I-PER O O O
"San Marino",B-LOC I-LOC
"Carl Friedrich Gauss",B-PER I-PER I-PER
"Kryeministër - Xanana Gusmão ( 2007–sot )",O O B-PER I-PER O O O
"U rrit në Munhenshtajn në kufi me Francën dhe Gjermaninë .",O O O O O O O B-LOC O B-LOC O
"Kapaciteti ( UEFA )",O O B-ORG O
"Mika Häkkinen David Coulthard",B-PER I-PER B-PER I-PER
"Monark - Elizabeth II , Mbretëresha e Tuvalut ( 1978–sot )",O O B-PER I-PER O O O O O O O
"Greqia ( e panjohur ) - Georgios Kountouriotis , President i Ekzekutivit ( 1823–1826 )",B-LOC O O O O O B-PER I-PER O O O O O O O
"Rumania -",B-LOC O
"Wesleyan University në Ohajo",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Komisioni ndërkombëtar i basenit të lumit Sava",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Vatikani",B-LOC
"Siera Leone",B-LOC I-LOC
"Wayne County ( New York )",B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Sistemi i Miletit",B-ORG I-ORG I-ORG
"PSV Eindhoven",B-ORG I-ORG
"Bolivia -",B-LOC O
"Bregu i Fildishtë",B-LOC I-LOC I-LOC
"Monark - Elizabeth II ( 1979–sot )",O O B-PER I-PER O O O
"Shkundullima novelë me Autor Martin Camaj .",O O O O B-PER I-PER O
"RIDREJTO Xhamia e Shenjtë",O B-ORG I-ORG I-ORG
"Athletic Aviación de Madrid",B-ORG I-ORG I-ORG I-ORG
"Antoine Laurent de Lavoisier , 1743–1794",B-PER I-PER I-PER I-PER O O
"RIDREJTO Kombëtarja maqedonase e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Këtë rreth ( vijë rrethore ) i pari e gjeti Leonard Euler .",O O O O O O O O O O B-PER I-PER O
"Lindur në Korçë , Shkëmbi filloi karrierën e tij profesioniste me klubin e qytetit të lindjes KF Skënderbeu pasi kaloi nivelet e moshave .",O O B-LOC O O O O O O O O O O O O O B-ORG I-ORG O O O O O O
"Rrethi i Kurbinit",B-LOC I-LOC I-LOC
"Albert Einstein ( 1879–1955 )",B-PER I-PER O O O
"Madagaskari",B-LOC
"Akademia e Shkencave dhe e Arteve e Kosovës",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Izraeli",B-LOC
"Václav Klaus ( 2003–2013 )",B-PER I-PER O O O
"RIDREJTO Fuadi II i Egjiptit",O B-PER I-PER I-PER I-PER
"Margarita Xhepa ... bashkëshortja e kryetarit",B-PER I-PER O O O O
"Andrea Pirlo",B-PER I-PER
"Tinka Kurti ... ... Tezja e Almes",B-PER I-PER O O O O O
"Mozambiku",B-LOC
"Mauritiusi",B-LOC
"Fixhi -",B-LOC O
"Danimarka –",B-LOC O
